artist,song_title,use,show
Shy-Girls,Drain,,Ballers • S5E37 Sep 20190
Shy-Girls,Control,'Five Days Left' promo.,Famous in Love • S1E117 Apr 20170
Shy-Girls,Second Heartbeat,Glenn informs Juliette of Lamar's death; Howie D suggests Juliette move to L.A. and leave her country image behind.,Nashville • S2E1526 Feb 20140
Woods,Leaves Like Grass,Rayna complains to Luke about her problems with Tandy and Scarlett.,Nashville • S2E165 Mar 20140
Woods,Cali In A Cup,Charlotte & Cooper talk about baby names & adoptions; Mason expresses surprise at Cooper having been adopted.,Private Practice • S6E620 Nov 20120
The-Lovers,Turn Me Down,0:11Scarlett rants about what's happening to Maddie before noticing that Gunnar has set up a romantic dinner for them.,Nashville • S5E1521 Jun 20170
The-Lovers,Those Days Are Done,"Deacon catches up with old friend, Ruth.",Nashville • S2E165 Mar 20140
Jonathan-Jackson-Sam-Palladio-and-Chaley-Rose,Hennessee,"Avery, Gunnar & Zoey perform at a bar.",Nashville • S2E165 Mar 20140
Lennon-Stella,Summer Feelings (feat. Charlie Puth),,Scoob!14 May 20201
Lennon-Stella,Summer Feelings (feat. Charlie Puth),,Scoob!14 May 20200
Lennon-Stella,Kissing Other People,,The Bold Type • S4E811 Mar 20200
Lennon-Stella,Your Best ,"0:20Maddie plays part of a new song as Rayna is trying to leave.; [0:32] repeats as Maddie plays her song for Deacon, who gives her suggestions on what to do for her chorus.",Nashville • S5E14 Jan 20171
Lennon-Stella,I've Got You (and You've Got Me),Deacon helps Maddie learn how to do the chord progressions for her song.,Nashville • S3E1318 Feb 20150
Lennon-Stella,Heart On Fire,Jeff pitches Maddie to the Edgehill board.,Nashville • S3E1318 Feb 20150
Lennon-Stella,I Can't Sleep Tonight,Maddie works on a new song as Teddy comes in,Nashville • S2E1712 Mar 20140
Hurray-For-The-Riff-Raff,What's Wrong With Me,Gunnar stops by The Bluebird Cafe to ask Zoey why she seems to have lost interest in their band.,Nashville • S2E1712 Mar 20140
Clare-Bowen-and-Jonathan-Jackson,Falling,Scarlett & Avery work on a song backstage.,Nashville • S2E1826 Mar 20140
Will-Chase-Charles-Esten-and-Chris-Carmack,Ball & Chain,,Nashville • S3E1010 Dec 20140
Will-Chase-Charles-Esten-and-Chris-Carmack,It's On Tonight,"Luke, Deacon & Will perform a song together; Gunnar informs Jeff he co-wrote the song that Luke is performing, then Jeff asks him if Will is gay; Rayna confronts Maddie about the video she posted and letting the world know she's Deacon's daughter.",Nashville • S2E1826 Mar 20140
Miranda-Lambert-and-Keith-Urban,We Were Us,Gunnar tells Will & Layla about the house he bought; Juliette gets a drink.,Nashville • S2E2030 Apr 20140
Dan-Shay-and-Justin-Bieber,"10,000 Hours",0:35Rhino performs.,The Masked Singer • S3E1321 Apr 20200
Dan-Shay-and-Justin-Bieber,When I Pray for You,,The Shack2 Mar 20172
Dan-Shay-and-Justin-Bieber,Stop Drop and Roll,Gunnar sees Juliette & Jeff come out of the same room while fixing their clothes.,Nashville • S2E2030 Apr 20141
Doug-Seegers,Angie's Song,"Avery tries to talk to Zoe about how distant Juliette's been, but she suggests he talk to Gunnar instead; Scarlett asks Zoe if she can stay at her place.",Nashville • S2E217 May 20140
Goldhouse,FeelGood,Tony advises Will to slow down on his weight training before he gets hurt.,Nashville • S2E217 May 20140
Will-Chase-and-Hayden-Panettiere,Don't Put Dirt On My Grave Just Yet,Luke & Juliette start off the performances at Fort Campbell; Deacon tells Rayna that she wasn't wrong not to tell him about Maddie earlier.,Nashville • S2E217 May 20140
Connie-Britton-Charles-Esten-Lennon-and-Maisy-Stella,This Time,"Rayna, Deacon & the girls rehearse a song together.",Nashville • S3E1922 Apr 20150
Connie-Britton-Charles-Esten-Lennon-and-Maisy-Stella,A Life That's Good,"Rayna, Deacon, Maddie & Daphne perform together.",Nashville • S2E217 May 20141
Jon-Pardi,Missin' You Crazy,"Juliette shows up at Rayna's dressing room to tell her what happened with Avery, then they get to tell off Jeff together.",Nashville • S2E2214 May 20140
Hayden-Panettiere-and-Connie-Britton,He Ain't Gonna Change,Juliette & Rayna perform together.,Nashville • S2E2214 May 20141
Steve-Poltz,Song For Hawk,Deacon refuses to get out of Scarlett's car as Avery pleads with her to leave.,Nashville • S3E124 Sep 20140
Steve-Poltz,Everything About You,,Notting Hill27 May 19990
Al-Ferrier,You Win Again,Avery talks with a woman at the bar; Gunnar continues trying to convince Scarlett to return to Nashville.,Nashville • S3E124 Sep 20140
The-Railers,Kinda Dig This Feeling,Scarlett & Gunnar drag a drunk Avery out of the bar as they are chased by a woman's boyfriend.,Nashville • S3E124 Sep 20140
Florida-Georgia-Line-ft-Charles-Esten,Dirt,Live performance.,Nashville • S3E124 Sep 20140
Field-Days,Under My Door,"At The Bluebird, Nadine introduces herself to Avery; Zoey complains to Avery about Gunnar asking her to move in with him after begging Scarlett to stay in Nashville.",Nashville • S3E21 Oct 20140
Will-Chase,Can't Help My Heart,Sadie overhears Luke recording a new song.,Nashville • S3E161 Apr 20150
Will-Chase,If I Drink This Beer,Luke performs a new song for his fans; Jeff sits by Layla's bedside; Sadie takes pictures of her bruises and fills out a restraining order; Avery comes home to find his chair in the baby's nursery; Scarlett calls her mom.,Nashville • S3E114 Feb 20150
Will-Chase,It's On Tonight,Rayna announces Luke as winner of 'Male Vocalist of the Year'.,Nashville • S3E819 Nov 20140
Will-Chase,Ghost Town,"Rayna runs into Sadie Stone at Luke's concert, then they are joined by Jeff.",Nashville • S3E38 Oct 20140
Will-Chase,"Good Woman, Good To Me",Luke serenades Rayna with the song he wrote for her.,Nashville • S3E38 Oct 20140
Will-Chase,Good Woman - Good To Me,Deacon stops by as Luke rehearses and is told that he has to go on tour.,Nashville • S3E21 Oct 20140
Josh-Farrow,Who's Gonna Love You When I'm Gone,Will & Kevin head off to get drinks and discuss how Will's father has treated him.,Nashville • S3E216 May 20150
Josh-Farrow,Before You Leave,Zoey & Gunnar inform Avery they have a gig the next day.,Nashville • S3E38 Oct 20140
Chris-Carmack-and-Aubrey-Peeples,If Your Heart Can Handle It,Layla & Will rehearse a song for the cameras.,Nashville • S3E38 Oct 20140
Old-Dominion,Shut Me Up,"Scarlett arrives for Avery, Zoey & Gunnar's performance; Maddie joins her friends for a concert.",Nashville • S3E38 Oct 20140
Clear-Plastic-Masks,Outcast,"Gunnar runs into an old friend, Kiley; Zoey tells Gunnar she needs help with Avery.",Nashville • S3E38 Oct 20140
Jonanthan-Jackson-Sam-Palladio-and-Chaley-Rose,The Most Beautiful Girl In The World (Avery's version),"Avery, Gunnar & Zoey perform; Scarlett spots Maddie at the concert and drags her out of there.",Nashville • S3E38 Oct 20141
Snakadaktal,Fall Underneath,"Juliette chats with her co-star, then tells him she's feeling sick.",Nashville • S3E38 Oct 20140
Daniel-And-The-Lion,Baraboo,Scarlett drives Maddie home as they talk about being artists.,Nashville • S3E38 Oct 20140
J-Greene-and-The-Steady,That's Alright,"Zoey tries to convince Avery he can't drive home, then she overhears Gunnar talking with Kiley.",Nashville • S3E38 Oct 20140
Wildling,Get on the Floor (Broken Feet),,Riverdale • S4E1021 Jan 20200
Wildling,Like You Do,Avery tells the girl from the bar he can't have sex with her.,Nashville • S3E38 Oct 20140
Jonanthan-Jackson,The Most Beautiful Girl In The World,Avery sings; Juliette listens to her messages; Deacon sees Rayna & Luke's photo in the newspaper.,Nashville • S3E38 Oct 20141
Honeymoons,Not My Time,"Zoey is asked if she's seen Avery, then she finds Scarlett & Gunnar chatting in the supply room.",Nashville • S3E415 Oct 20140
Amy-Blaschke,Running My Heart to You,"0:38Zach tells Rayna about having to care for his mother until she died, then asks why she is no longer recording.",Nashville • S5E14 Jan 20171
Amy-Blaschke,Under My Skin ,"0:26Rayna tricks Cash into meeting with her, then accuses her of caring more about herself than Maddie and warns her she'll be blacklisted in Nashville if she doesn't stop interfering with Maddie.",Nashville • S4E1726 Apr 20160
Amy-Blaschke,Come See About Loving Me,"Rayna tries on a potential wedding dress, then is informed a bunch of photographers are waiting outside the shop.",Nashville • S3E415 Oct 20140
Twiggs,Latter Years,Zoey confronts Scarlett over all the time she's spending with Gunnar.,Nashville • S3E415 Oct 20140
Charles-Esten-and-Brette-Taylor,The Night Is Still Young,Pam joins Deacon as he works on a song.,Nashville • S3E415 Oct 20140
Beach-Day,I'm Just Messin' Around,They are burning the dress at the Vanity Fair shoot.,The Arrangement • S2E217 Mar 20180
Beach-Day,Don't Call Me On The Phone,Gunnar tries to keep a drunk Avery from driving; Avery accuses Scarlett of being the reason he & Juliette broke up.,Nashville • S3E415 Oct 20140
Connie-Britton-and-Laura-Benanti,Gasoline & Matches,Rayna performs with Sadie after she announces signing with Highway 65.,Nashville • S3E415 Oct 20140
Cooder-Graw,State Line,Deacon & Pam chat over coffee.,Nashville • S3E415 Oct 20140
Street-Joy,Wrong Cloud,,Shameless • S8E211 Nov 20170
Street-Joy,Telephone,,Shameless • S7E315 Oct 20160
Street-Joy,Linger,,Shameless • S7E28 Oct 20160
Street-Joy,Disappoint You Girl,,Shameless • S6E1126 Mar 20162
Street-Joy,Same As Me,"0:06Jared notices Carter's distraction, then suggests they close down early and have a barbecue with her friends.",Finding Carter • S2E1916 Nov 20150
Street-Joy,Wandering in Your Mind,,Shameless • S5E217 Jan 20150
Street-Joy,Same As Me,,Shameless • S5E110 Jan 20150
Street-Joy,Laurel Hill,"Rayna gets Sadie a round of applause, then asks for her to be added to a show in Las Vegas.",Nashville • S3E522 Oct 20140
Millow,The Golden Hour,Rayna gets a call from Daphne asking when she's coming home.,Nashville • S3E522 Oct 20140
Ark-Life,Let Your Heart Break,Maddie tells Rayna she doesn't want to bowl because another photo of her could end up in the media.,Nashville • S3E522 Oct 20140
Hayden-Panettiere-and-Chaley-Rose,Tell That Devil,Zoey takes over lead vocals when Juliette becomes faint during a concert performance.,Nashville • S3E522 Oct 20140
The-Steel-Toe-Boots,That Whiskey Did,Luke promises everyone bonuses if he gets nominated for a CMA in all five categories; Will & Layla comment on each other's injuries.,Nashville • S3E629 Oct 20140
Mykelti-Williamson,Judgment ,,Fences15 Dec 20161
Mykelti-Williamson,Storm's Comin',Terry performs at the music festival as Scarlett watches from backstage; Zoey confronts Gunnar about his turning down their opportunity with Noel.,Nashville • S3E93 Dec 20140
Mykelti-Williamson,Storms Comin',Scarlett hears Terry singing as he cleans out the eaves troughs.,Nashville • S3E629 Oct 20140
Sara-Evans-and-Will-Chase,Put My Heart Down,"Luke performs a duet with Sara Evans at his concert, Deacon watches Pam singing.",Nashville • S3E629 Oct 20140
Classixx-ft-Nancy-Whang,All You're Waiting For,"Daphne searches the party for Maddie, then tries calling her dad.",Nashville • S3E629 Oct 20140
Beatphreak,She Can Love,Teddy ends up kissing Natasha and misses the call from Daphne.,Nashville • S3E629 Oct 20140
David-Burris-ft-Evan-Mellows,Numb,"Maddie tells Colt about all the problems in her life, then kisses him.",Nashville • S3E629 Oct 20140
The-Devil-Makes-Three,Come on up to the House,"0:14While out shopping, Scarlett and Gunnar are surrounded by fans congratulating them on her pregnancy.",Nashville • S5E1628 Jun 20170
The-Devil-Makes-Three,Hand Back Down,Luke introduces Sara to Will; Deacon warns Will about Layla chattering on drunkenly; Will tries to convince Layla to leave; Deacon offers to play Pam the song he wrote.,Nashville • S3E629 Oct 20140
The-Coal-Men,Stuck,"Will, Gunnar & Zoey wait for Layla to come on stage.",Nashville • S3E712 Nov 20140
The-Coal-Men,Houston Memory,Gemma tells Margeaux her dad's on the way; Tara & Gemma tell Ima to get out.,Sons Of Anarchy • S4E611 Oct 20110
The-Coal-Men,Almost,"Lyla confronts Ima over sleeping with Opie, then Ima pulls a gun; Tig hugs his daughter; Gemma tells Bobby to call Opie.",Sons Of Anarchy • S4E611 Oct 20110
Great-Peacock,Rattlesnake,"0:04Nicole and Xander text back and forth, making plans to get together.",Siren • S2E627 Feb 20190
Great-Peacock,Take Me To The Mountain,"Will tells Layla her new song is great, then Layla responds by saying their relationship gave her a voice.",Nashville • S3E712 Nov 20140
The-Roseline,Flowers On The Cheap,Scarlett agrees to sing with Terry.,Nashville • S3E712 Nov 20140
Clare-Bowen-and-Mykelti-Williamson,Carry On,Scarlett & Terry perform his song at The Bluebird Cafe.,Nashville • S3E712 Nov 20140
Stephen-Chadwick,Let's Do This Thing,Will finds Layla crying over how she was portrayed in their reality show.,Nashville • S3E712 Nov 20140
Aubrey-Peeples-and-Chris-Carmack,If Your Heart Can Handle It,Layla & Will perform at the CMAs; Gunnar leaves to take a phone call; Luke asks Sadie to share her problems; Teddy intentionally runs into Natasha.,Nashville • S3E819 Nov 20140
Joe-Nichols,Yeah,Joe Nichols is introduced as Luke rejoins Rayna in the audience.,Nashville • S3E819 Nov 20140
Will-Chase-and-Connie-Britton,Ball & Chain,Rayna & Luke win for 'Musical Event of the Year'.,Nashville • S3E819 Nov 20140
Laura-Benanti,Novocain,Avery listens to Sadie's song but is displeased with how it sounds.,Nashville • S3E1425 Feb 20150
Laura-Benanti,Sad Song,Sadie works on a new song.,Nashville • S3E114 Feb 20150
Laura-Benanti,You Can't Stop Me,Sadie performs at the CMAs; Luke walks away from Rayna backstage; Scarlett tells Deacon she's not cut out for performing; Gunnar yells at Zoey for losing sight of Micah; Avery apologizes to Juliette for his father's comments.,Nashville • S3E819 Nov 20140
Brett-Detar,Croquet,,Brahms: The Boy II27 Feb 20200
Brett-Detar,At The Gates,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Houses,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Liza and Jude,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Clean Up Brahms,,Brahms: The Boy II27 Feb 20200
Brett-Detar,The Dog,,Brahms: The Boy II27 Feb 20200
Brett-Detar,What Happened?,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Internet Research,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Brahms Is Not A Person,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Old Crazy Joe,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Treasured Things,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Basement Climax,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Goodnight Brahms,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Mask,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Lullaby,,Brahms: The Boy II27 Feb 20200
Brett-Detar,Damaged Girl,0:03Jessica and Luke grab a bite to eat after their 'workout' session and ask each other about their abilities; Luke and Jessica head back to his place for more sex.,Jessica Jones • S1E319 Nov 20150
Brett-Detar,Damaged Girl,"0:46At Josie's Bar, Karen tells a drunk Foggy they need to stop drinking and that Elena's death wasn't his fault.",Daredevil • S1E99 Apr 20150
Brett-Detar,Broken Hymn,"0:52Flashback to Josie's Bar, as Foggy comments on Matt's clumsiness, then confirms his commitment to working together at their own firm.",Daredevil • S1E109 Apr 20150
Brett-Detar,Too Free To Live,Gunnar introduces Micah to funnel cakes as Zoey joins them at the music festival.,Nashville • S3E93 Dec 20140
Brett-Detar,The Devil's Gotta' Earn,Beginning of the episode heard playing in the house.,Supernatural • S7E133 Feb 20120
City-Tribe,I Will Be There,,Coming Through The Rye13 Oct 20160
City-Tribe,Wildflower,Will tries a new drink.,Nashville • S3E93 Dec 20140
The-Dirty-River-Boys,Western Star,0:40Xan gets a call from Maddie while ordering drinks with some of the other recruits.,Siren • S3E38 Apr 20200
The-Dirty-River-Boys,Scraping The Bottom,Juliette uses a crazy disguise to spy on Avery; Avery & Sadie talk music as Juliette watches from afar.,Nashville • S3E93 Dec 20140
The-Wagoneers,Take You There,Juliette confronts Avery about his date with Sadie; Avery sets Juliette straight on his relationship with Sadie; Will continues drinking and chats with his bartender.,Nashville • S3E93 Dec 20140
Rusty-Maples,Long Walk Home,,Shameless • S5E614 Feb 20150
Rusty-Maples,"Renee, Mrs. Madero, Jesus and the Mountain Tops","Noel Laughlin meets with Gunnar, Avery & Zoey; Avery yells at Gunnar & Zoey for bickering in front of Noel.",Nashville • S3E93 Dec 20140
Megan-O-Neill,Don't You,Scarlett runs into an upset Zoey while searching for Terry.,Nashville • S3E93 Dec 20140
Sam-Palladio-Jonathan-Jackson-and-Clare-Bowen,Borrow My Heart,Scarlett performs with Gunnar & Avery as Micah watches from the audience; Zoey sees them performing as she gets in a cab; Terry drinks while listening to the song.,Nashville • S3E93 Dec 20140
Old-Wives,The Terrible Too's,Natasha & Teddy kiss.,Nashville • S3E1010 Dec 20140
Laura-Benanti-and-Jonathan-Jackson,Novocaine,Avery works with Sadie on her new song.,Nashville • S3E1010 Dec 20141
Derek-Alan-Jackson,Twerk,Will confronts Jeff over his flirtation with Layla.,Nashville • S3E1010 Dec 20140
Derek-Alan-Jackson,Whatcha Doin,Layla starts popping pills and washing them down with alcohol.,Nashville • S3E1010 Dec 20140
Clare-Bowen-and-Charles-Esten,That's All Right Mamma,Scarlett & Deacon do a karaoke song for an appreciative crowd.,Nashville • S3E1010 Dec 20140
FS,iLLest Android (FS Electro Remix),"Jeff tells Layla that 'there is no us' and gives her a handful of pills, as Will watches from the balcony.",Nashville • S3E1010 Dec 20140
FS,Shake Dat Ass,Juice lies to Chibs about why he needs to leave.,Sons Of Anarchy • S4E54 Oct 20110
Gunnar-Sizemore-and-Sam-Palladio,Roots and Wings,Gunnar & Micah perform a song together.,Nashville • S3E114 Feb 20150
Jack-Morer,Teen Queens,Teddy comes home and asks Maddie if she thinks it's a good idea to have Colt & Sage at their house.,Nashville • S3E114 Feb 20150
Jaida-Dreyer,Salt / Sugar,Rayna meets with Bucky at her office.,Nashville • S3E1211 Feb 20150
Lennon-and-Maisey-Stella,Heart On Fire,Teddy stops by his girls' school and finds them recording a song while Jeff watches; repeats as Teddy & Jeff argue over signing Maddie.,Nashville • S3E1211 Feb 20150
Charles-Esten-Clare-Bowen-and-Dana-Wheeler,A Friend Of Mine,"Deacon, Scarlett & Beverly sing their mother's song.",Nashville • S3E1211 Feb 20150
Connie-Britton-w-Lennon-and-Maisy-Stella,Real Life,Rayna performs with her daughters at The Bluebird Cafe; Deacon talks to his AA group about his cancer and feeling powerless; Scarlett cries; Gunnar looks through the box of stuff from Micah's parents; Sadie looks at her black eye in the mirror.,Nashville • S3E1211 Feb 20150
Skyler-Spence,Fiona Coyne,Will goes storming off after one of the cheerleaders hit on him.,Nashville • S3E1318 Feb 20150
Will-Chase-and-Sam-Palladio,Can't Help My Heart,Luke & Gunnar work on a new song.,Nashville • S3E1318 Feb 20150
Clare-Bowen-Sam-Palladio-and-Jonathan-Jackson,My Song,The Triple Exes perform.,Nashville • S3E161 Apr 20150
Clare-Bowen-Sam-Palladio-and-Jonathan-Jackson,World On Time,"Scarlett, Gunnar & Avery perform at an open mic night.",Nashville • S3E1425 Feb 20150
Alexis-Stevens,Talk of the Town,Scarlett thanks Gunnar & Avery for the night of performing and they agree to try to make it a regular event.,Nashville • S3E1425 Feb 20150
Sarah-Gayle-Meech,One Good Thing,Jeff meets with Teddy and warns him that his secret is out.,Nashville • S3E1425 Feb 20150
Sam-Palladio-Clare-Bowen-and-Jonathan-Jackson,On A Rail,The Triple Exes perform; Will spots Kevin talking to another guy in the audience.,Nashville • S3E1815 Apr 20150
Sam-Palladio-Clare-Bowen-and-Jonathan-Jackson,"If I""m Still Dreaming","Gunnar, Scarlett & Avery work on a new song.",Nashville • S3E154 Mar 20150
All-We-Are,Feel Safe,"0:30At Lux, Chloe and Lucifer discuss whether Vanessa or Will is guilty of Tim's death, then she asks him to use his persuasion powers on them.",Lucifer • S1E1110 Apr 20162
All-We-Are,Feel Safe,Colt asks Luke if they can go to the Opry for Rayna's anniversary performance.,Nashville • S3E154 Mar 20150
LloydConger,Beer Bar Blues,"Luke meets with Bucky to ask if he thinks Rayna would be okay with him attending her Opry performance, then asks his opinion on Will.",Nashville • S3E154 Mar 20150
A-House-For-Lions,Lights Donâ€™t Change,"0:55Kristen comments to Cameron on how reckless he's been recently; Cameron reveals his feelings for Kristen, then she responds by saying she needs more time.",Stitchers • S2E34 Apr 20160
A-House-For-Lions,Calling Out Your Name,Caleb asks Scarlett about her music and says he had fun; Gunnar asks Will how the music writing went; the Triple Exes are asked to go on tour with Rascal Flatts.,Nashville • S3E154 Mar 20150
Anthony-D-Amato,Cold Comfort,"Jeff introduces Layla to his internet blogger friend, Adele.",Nashville • S3E161 Apr 20150
Kopecky,Real Life,"Adele compliments Layla on her new song, then teases Jeff about his love of Alanis Morissette.",Nashville • S3E161 Apr 20150
Will-Chase-and-Laura-Benanti,Can't Help My Heart,Sadie sings with Luke on his new song.,Nashville • S3E161 Apr 20150
Ray-Johnston-Band,Keep It Rollin',"Avery calls Juliette from backstage; Gunnar asks Scarlett how she's feeling, then says he'll be with her on stage if she needs him.",Nashville • S3E161 Apr 20150
Zac-Wilkerson,Long As I Don't Lose You,Avery & Gunnar congratulate Scarlett on her performance; Scarlett is surprised by Caleb's arrival.,Nashville • S3E161 Apr 20150
Lia-Rose,They Wanted Love,"At dinner, Sadie talks to Luke about her problems with her ex-husband.",Nashville • S3E161 Apr 20150
Chancy-Bernson,Burning up the Highway,0:26Luke is interrupted by Layla's arrival with a request for a chat.,Nashville • S4E1512 Apr 20160
Chancy-Bernson,Change Of Plans,Caleb assures Scarlett that he got his own room; Gunnar & Avery talk about Caleb.,Nashville • S3E161 Apr 20150
Horse-Feathers,Thousand,Deacon takes Maddie & Daphne out for breakfast,Nashville • S3E178 Apr 20150
Jonathan-Jackson-and-Hayden-Panettiere,Hold You In My Arms,Avery & Juliette sing to their daughter; Sadie drives back home; Luke is questioned by the media about his relationship with Sadie; Deacon is reminded of a doctor's appointment; Rayna lies in bed with her daughters.,Nashville • S3E178 Apr 20150
Bad-Taxi,Come With Me,"Jeff works to convince Jade to allow Layla to open for her, then Jade proposes a trade.",Nashville • S3E1815 Apr 20150
Yumi-Zouma,"Crush (It's Late, Just Stay)",,The L Word: Generation Q • S1E54 Jan 20200
Yumi-Zouma,"Crush (It's Late, Just Stay)",,YOU • S2E425 Dec 20190
Yumi-Zouma,In Camera,,Ramy • S1E318 Apr 20190
Yumi-Zouma,"Crush (It's Late, Just Stay)",0:29Iggy lies to his daughter about his parents' absence; Jessie asks Iggy why he lied.,New Amsterdam • S1E629 Oct 20180
Yumi-Zouma,"Depths, Pt. I",0:57Wally tells Joe what he discovered about himself while with the Legends.,The Flash • S4E2321 May 20180
Yumi-Zouma,Alena,0:51Dan runs through the crowd at Lux in an attempt to stop Malcolm from killing Lucifer.,Lucifer • S1E1110 Apr 20162
Yumi-Zouma,Second Wave,"Ben interviews Avery, Gunnar & Scarlett about their band.",Nashville • S3E1815 Apr 20150
The-Blueflowers,I Might,"Gunnar & Scarlett tell Avery their interview is over, then Gunnar suggests they invite the reporter to a performance with all three of them.",Nashville • S3E1815 Apr 20150
The-Cerny-Brothers,Heart In A Bottle,"Ben compliments the Triple Exes on their performance, Caleb tells Scarlett their performance was amazing.",Nashville • S3E1815 Apr 20150
Springtime-Carnivore,Name on a Matchbook,"0:01Lea, Neil and Aaron attend a brewery opening.",The Good Doctor • S3E1915 Mar 20200
Springtime-Carnivore,Under the Spell,,Let It Snow7 Nov 20190
Springtime-Carnivore,Face in the Moon,,Flower15 Mar 20181
Springtime-Carnivore,Name on a Matchbook,0:21Victor brings Jaz a bag of ice for her wrist.,The Brave • S1E1328 Jan 20180
Springtime-Carnivore,Keep Confessing,,Shameless • S8E52 Dec 20170
Springtime-Carnivore,Under the Spell,"""What or Who I might be missing out on""... and then Clay checks out his own ass...",13 Reasons Why • S1E930 Mar 20173
Springtime-Carnivore,Name On A Matchbook,Luke is introduced to Jade.,Nashville • S3E1815 Apr 20150
Springtime-Carnivore,Name on a Matchbook,,Shameless • S5E1128 Mar 20150
Curtis-Grimes,Drunk For That,Rayna tells the girls and Teddy that Deacon needs to head to the hospital for a liver transplant.,Nashville • S3E1922 Apr 20150
Tony-Kerr,Cheats Drugs and Lovers,Luke introduces Jade to Will; Teddy informs Luke that Deacon's getting a liver transplant; Layla & Jade bond over their issues with Jeff; Juliette tells Bucky she wants to get in the studio.,Nashville • S3E1922 Apr 20150
Christopher-Owens,Nothing More Than Everything To Me,Layla & Jeff bicker after he tries to pull her way from Jade.,Nashville • S3E1922 Apr 20150
Maisy-Stella-and-Will-Chase,Have A Little Faith In Me,Daphne & Luke open the fundraiser with a duet; Rayna joins Maddie in the hospital chapel.,Nashville • S3E1922 Apr 20150
Josh-Grider,Smallest Town On Earth,"Luke makes a toast to Will & Kevin, then blanks introduces his date, Chad.",Nashville • S3E1922 Apr 20150
Randall-King-Band,Real,Teddy thanks Layla for her performance as Juliette & Avery start to leave; Jade offers Layla a position as opener on her tour; Juliette tells Jade she doesn't belong in Nashville.,Nashville • S3E1922 Apr 20150
Zane-Williams,She Is,"Luke tells Jade not to listen to Juliette, then suggests they head somewhere else.",Nashville • S3E1922 Apr 20150
Carolina-Story,Lay Your Head Down ,The boys and Alannah discuss rehearsals at a bar. ,Nashville • S6E67 Feb 20180
Carolina-Story,Crash and Burn,"Layla asks Will for a ride home, then he questions her relationship with Jeff.",Nashville • S3E1922 Apr 20150
Justin-Halpin,Here We Go Again,,Shameless • S10E828 Dec 20190
Justin-Halpin,Let It Burn,0:56Andy assures Maya she won't be chased off by her competitiveness; Ben gives Bailey a last kiss before moving out temporarily; Grant and Travis kiss; Victoria giggles as she lies in bed with Ripley.,Station 19 • S2E531 Oct 20180
Justin-Halpin,Silver Screen,0:14Jessie tells Deacon about her ex-husband and being too afraid to leave him.,Nashville • S5E175 Jul 20170
Justin-Halpin,Fire,"Layla informs Jeff she's going on tour with Jade, then promises not to throw him away.",Nashville • S3E1922 Apr 20150
Benjamin-Booker,Believe,0:56Markovia - Tobias watches a news story about the attack on Freeland; Lynn gets approval to create a boarding school for Metas; Black Lightning hands over a briefcase that contains the mastercontrol for the ASA.,Black Lightning • S3E168 Mar 20200
Benjamin-Booker,Violent Shiver,0:58Jennifer receives info on Dr. Jace; Khalil is ordered to go after Black Lightning.,Black Lightning • S3E724 Nov 20190
Benjamin-Booker,Believe,"0:52Dylan meets with Joan, who explains her idea for a children's book; Anthony and the other guys from the precinct arrive at Andy's bar.",Instinct • S1E926 May 20180
Benjamin-Booker,The Slow Drag Under,"0:45Ruby assures Clayton that everything will be okay, as Maddie arrives at the bar to meet with him.",Nashville • S5E1414 Jun 20170
Benjamin-Booker,Violent Shiver,,Animal Kingdom • S2E25 Jun 20170
Benjamin-Booker,Violent Shiver,,New Girl • S5E219 May 20160
Benjamin-Booker,Slow Coming,"Gunnar tells Scarlett that Kiley showed up at his place, then they head in for their radio interview.",Nashville • S3E2029 Apr 20150
Wave-and-Rome,Hands Over Eyes,"The DJ thanks Gunnar & Scarlett for their interview, then Gunnar turns down her suggestion of talking things over.",Nashville • S3E2029 Apr 20150
Charles-Esten-and-Dana-Wheeler-Nicholson,Trouble,Flashback to Rayna watching Deacon & Beverly performing together at The Bluebird Cafe.,Nashville • S3E2029 Apr 20150
Dana-Wheeler-Nicholson,Trouble,Rayna watches Beverly perform a song.,Nashville • S3E2029 Apr 20150
Caked-Up,Rave Police,"0:08At a party in the hills, a man sets up a weapons sale, then texts someone about a party guest; Riggs and Murtaugh arrive at the noise complaint.",Lethal Weapon • S1E227 Sep 20160
Caked-Up,Rave Police,"After Layla passes out, Jeff uses her phone to post the picture of her and Sully.",Nashville • S3E2029 Apr 20150
Crissi-Cochrane,A Damn Shame,Juliette puts on headphones after curtly telling Glenn she'll meet with Rayna.,Nashville • S3E216 May 20150
Katie-Grace,I Got You,"Will introduces his father, Bill, to Luke.",Nashville • S3E216 May 20150
Hugh-Bob-and-The-Hustle,Lost & Found,Will introduces his dad to Kevin.,Nashville • S3E216 May 20150
